web_scraper_order,web_scraper_start_url,image_link,address,price,type shoes
"1765137136-633","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5525025_uploaded_image1_1757858817.jpg","Parcelle Assainies, Dakar, Sénégal","10 000CFA","Babouches homme"
"1765137136-634","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5525023_uploaded_image1_1757858747.jpg","Parcelle Assainies, Dakar, Sénégal","10 000CFA","Crocs homme"
"1765137136-635","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5525021_uploaded_image1_1757858535.jpg","Parcelle Assainies, Dakar, Sénégal","10 000CFA","Crocs homme"
"1765137136-636","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5524918_uploaded_image1_1757852387.jpg","Dakar, Sénégal","10 000CFA","Baskets Nike Air Max Plus"
"1765137136-637","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5522271_uploaded_image1_1757690105.jpg","Yoff, Dakar, Sénégal","35 000CFA","Chaussures homme"
"1765137136-638","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5520584_uploaded_image1_1757603585.jpg","Dakar, Sénégal","32 000CFA","Chaussures Timberland"
"1765137136-639","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5519109_uploaded_image1_1757531452.jpg","Mbao, Dakar, Sénégal","25 000CFA","Baskets Louis Vuitton"
"1765137136-640","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5517720_uploaded_image1_1757478182.jpg","Parcelle Assainies, Dakar, Sénégal","Prix sur demande","Chaussures Jordan"
"1765137136-641","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5517719_uploaded_image1_1757478072.jpg","Parcelle Assainies, Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137136-642","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5516808_uploaded_image1_1757428923.jpg","Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137136-643","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5516696_uploaded_image1_1757424950.jpg","Dakar, Sénégal","Prix sur demande","Baskets Air Max"
"1765137136-644","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5516691_uploaded_image1_1757424712.jpg","Dakar, Sénégal","Prix sur demande","Baskets Jordan One Dunk Lowl"
"1765137136-645","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5516521_uploaded_image1_1757420355.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures homme"
"1765137136-646","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5513229_uploaded_image1_1757253872.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures Berluti"
"1765137136-647","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5474532_uploaded_image1_1755128086.jpg","Mariste, Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137136-648","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5512427_uploaded_image1_1757189554.jpg","Mariste, Dakar, Sénégal","12 000CFA","Chaussures Blifestyle trekkstyle tex petrol"
"1765137136-649","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5512062_uploaded_image1_1757171011.jpg","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137136-650","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5512051_uploaded_image1_1757170403.jpg","Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137136-651","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5509076_uploaded_image1_1757013546.jpg","Rufisque, Sénégal","30 000CFA","Chaussures homme"
"1765137136-652","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5507384_uploaded_image1_1756933297.jpg","Rufisque, Sénégal","30 000CFA","Chaussures Timberland"
"1765137136-653","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5505623_uploaded_image1_1756849395.jpg","Dakar, Sénégal","15 000CFA","Chaussures homme en  cuir"
"1765137136-654","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5505619_uploaded_image1_1756849246.jpg","Dakar, Sénégal","15 000CFA","Chaussures Unisexe"
"1765137136-655","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5504924_uploaded_image1_1756823656.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures Berluti"
"1765137136-656","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5504373_uploaded_image1_1756806570.jpg","Dakar, Sénégal","25 000CFA","Chaussures Luis vuitton s4"
"1765137136-657","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5504369_uploaded_image1_1756806339.jpg","Dakar, Sénégal","25 000CFA","Chaussures Nike sb"
"1765137136-658","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5504367_uploaded_image1_1756806248.jpg","Dakar, Sénégal","25 000CFA","Chaussures Nike sb"
"1765137136-659","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5499774_uploaded_image1_1756552225.jpg","Yoff, Dakar, Sénégal","4 000CFA","Sandales femme"
"1765137136-660","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5498640_uploaded_image1_1756479495.jpg","Diamalaye 1, Dakar, Sénégal","11 000CFA","Chaussures Adidas"
"1765137136-661","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5498380_uploaded_image1_1756470516.jpg","Ngor, Dakar, Sénégal","10 000CFA","Crocs"
"1765137136-662","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5498122_uploaded_image1_1756460025.jpg","Dakar Plateau, Dakar, Sénégal","15 000CFA","Chaussures homme"
"1765137136-663","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5495818_uploaded_image1_1756309876.jpg","Colobane, Dakar, Sénégal","8 000CFA","Chaussures Luis Vuitton"
"1765137136-664","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5494173_uploaded_image1_1756232066.jpg","Parcelle Assainies, Dakar, Sénégal","12 000CFA","Baskets Nike Air Max"
"1765137136-665","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5493811_uploaded_image1_1756216969.jpg","Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137136-666","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5493149_uploaded_image1_1756189941.jpg","Mbao, Dakar, Sénégal","Prix sur demande","Timberland homme"
"1765137136-667","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5487164_uploaded_image1_1755817473.jpg","Dakar, Sénégal","30 000CFA","Chaussures Timberland"
"1765137136-668","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5485222_uploaded_image1_1755729900.jpg","Sacré-Coeur, Dakar, Sénégal","15 000CFA","Sandales orthopédiques en cuir"
"1765137136-669","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5481397_uploaded_image1_1755545755.jpg","Dakar, Sénégal","27 000CFA","Baskets Dior B22"
"1765137136-670","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5481395_uploaded_image1_1755545679.jpg","Dakar, Sénégal","27 000CFA","Baskets Dior B22"
"1765137136-671","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5481393_uploaded_image1_1755545600.jpg","Dakar, Sénégal","27 000CFA","Baskets Dior B22"
"1765137136-672","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5473587_uploaded_image1_1755087192.jpg","Dakar, Sénégal","3 000CFA","Sandales homme"
"1765137140-673","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5600246_uploaded_image1_1762008803.jpg","Dakar, Sénégal","20 000CFA","Mocassins homme"
"1765137140-674","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5600244_uploaded_image1_1762008703.jpg","Dakar, Sénégal","25 000CFA","Chaussures bouts"
"1765137140-675","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5600240_uploaded_image1_1762008540.jpg","Dakar, Sénégal","30 000CFA","Chaussures homme"
"1765137140-676","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5600236_uploaded_image1_1762008222.jpg","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137140-677","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5600233_uploaded_image1_1762008119.jpg","Dakar Plateau, Dakar, Sénégal","30 000CFA","Chaussures homme"
"1765137140-678","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5600232_uploaded_image1_1762007958.jpg","Dakar Plateau, Dakar, Sénégal","28 000CFA","Bottes homme"
"1765137140-679","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5599179_uploaded_image1_1761936293.jpg","Dakar, Sénégal","15 000CFA","Baskets All Star"
"1765137140-680","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5557732_uploaded_image1_1759538261.jpg","Fass, Dakar, Sénégal","25 000CFA","Baskets New Balance"
"1765137140-681","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5595893_uploaded_image1_1761763941.jpg","Dakar Plateau, Dakar, Sénégal","8 000CFA","Sandales en cuir"
"1765137140-682","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5595866_uploaded_image1_1761763043.jpg","Dakar Plateau, Dakar, Sénégal","10 000CFA","Sandales homme"
"1765137140-683","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5587688_uploaded_image1_1761224531.jpg","Dakar, Sénégal","25 000CFA","Baskets Adidas superstar"
"1765137140-684","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5587686_uploaded_image1_1761224456.jpg","Dakar, Sénégal","25 000CFA","Baskets Adidas superstar"
"1765137140-685","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5582640_uploaded_image1_1760962573.jpg","Dakar, Sénégal","25 000CFA","Baskets New Balance 1000"
"1765137140-686","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5577775_uploaded_image1_1760656709.jpg","Dakar, Sénégal","18 000CFA","Baskets Adidas adistar"
"1765137140-687","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5581224_uploaded_image1_1760883477.jpg","Dakar, Sénégal","15 000CFA","Chaussures Nike zoom running"
"1765137140-688","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5581215_uploaded_image1_1760883280.jpg","Dakar, Sénégal","17 000CFA","Chaussures TN full Black"
"1765137140-689","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5552695_uploaded_image1_1759324410.jpg","Dakar, Sénégal","25 000CFA","Baskets Crampon phantom"
"1765137140-690","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5552643_uploaded_image1_1759323436.jpg","Dakar, Sénégal","25 000CFA","Baskets Louis Vuitton"
"1765137140-691","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5552649_uploaded_image1_1759323592.jpg","Dakar, Sénégal","22 000CFA","Baskets  Reebok"
"1765137140-692","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5552657_uploaded_image1_1759323687.jpg","Dakar, Sénégal","20 000CFA","Baskets Yeezy 700 v2"
"1765137140-693","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5552664_uploaded_image1_1759323810.jpg","Dakar, Sénégal","20 000CFA","Baskets Vans knu scool"
"1765137140-694","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5552640_uploaded_image1_1759323253.jpg","Dakar, Sénégal","27 000CFA","Balanciaga 3XL"
"1765137140-695","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5567808_uploaded_image1_1760100111.jpg","Dakar, Sénégal","25 000CFA","Baskets Jordan 4 RM"
"1765137140-696","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5567803_uploaded_image1_1760099855.jpg","Dakar, Sénégal","17 000CFA","Baskets Nike TN"
"1765137140-697","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5567806_uploaded_image1_1760100010.jpg","Dakar, Sénégal","25 000CFA","Baskets Air Max 95"
"1765137140-698","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5571618_uploaded_image1_1760357347.jpg","Dakar, Sénégal","25 000CFA","Baskets Asic 1130"
"1765137140-699","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5552446_uploaded_image1_1759318432.jpg","Dakar, Sénégal","25 000CFA","Baskets New Balance fresh foam"
"1765137140-700","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5552449_uploaded_image1_1759318532.jpg","Dakar, Sénégal","25 000CFA","Baskets New Balance fresh foam"
"1765137140-701","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5552010_uploaded_image1_1759307377.jpg","Dakar, Sénégal","27 000CFA","Baskets Adidas adizero"
"1765137140-702","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5552006_uploaded_image1_1759307290.jpg","Dakar, Sénégal","27 000CFA","Baskets Adidas adizero"
"1765137140-703","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5580643_uploaded_image1_1760827489.jpg","Dakar, Sénégal","25 000CFA","New balance 1906"
"1765137140-704","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5580645_uploaded_image1_1760827559.jpg","Dakar, Sénégal","25 000CFA","New Balance"
"1765137140-705","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5593164_uploaded_image1_1761605705.jpg","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures Balenciaga"
"1765137140-706","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5570882_uploaded_image1_1760305854.jpg","Dakar, Sénégal","25 000CFA","Nike shox R4"
"1765137140-707","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5551113_uploaded_image1_1759265168.jpg","Dakar, Sénégal","17 000CFA","Baskets Adidas campus"
"1765137140-708","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5550760_uploaded_image1_1759250198.jpg","Dakar, Sénégal","27 000CFA","Baskets Adidas Adizero"
"1765137140-709","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5550746_uploaded_image1_1759249989.jpg","Dakar, Sénégal","18 000CFA","Baskets Nike TN"
"1765137140-710","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5589017_uploaded_image1_1761305990.jpg","Dakar, Sénégal","24 000CFA","Baskets New Balance 740"
"1765137140-711","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5588993_uploaded_image1_1761304542.jpg","Dakar, Sénégal","25 000CFA","Baskets Nike Air force 1"
"1765137140-712","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5588722_uploaded_image1_1761293983.jpg","Dakar, Sénégal","25 000CFA","Baskets Asic"
"1765137140-713","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5555902_uploaded_image1_1759447574.jpg","Dakar, Sénégal","25 000CFA","Nike Air Max"
"1765137140-714","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5549311_uploaded_image1_1759187054.jpg","Dakar, Sénégal","18 000CFA","Baskets Air force montante"
"1765137140-715","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5560200_uploaded_image1_1759705337.jpg","Dakar, Sénégal","25 000CFA","Chaussures Nike shox"
"1765137140-716","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5560198_uploaded_image1_1759705125.jpg","Dakar, Sénégal","27 000CFA","New Balance"
"1765137140-717","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5588303_uploaded_image1_1761261141.jpg","Dakar, Sénégal","25 000CFA","Asic Gel Nyc"
"1765137140-718","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5588276_uploaded_image1_1761258377.jpg","Dakar, Sénégal","25 000CFA","Baskets Nike Air force"
"1765137140-719","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5588272_uploaded_image1_1761258036.jpg","Dakar, Sénégal","25 000CFA","Baskets Nike Air force 1"
"1765137140-720","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5591956_uploaded_image1_1761508658.jpg","Dakar Plateau, Dakar, Sénégal","8 000CFA","Chaussures homme"
"1765137140-721","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548969_uploaded_image1_1759170133.jpg","Dakar, Sénégal","20 000CFA","Chaussures Air f1"
"1765137140-722","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548972_uploaded_image1_1759170249.jpg","Dakar, Sénégal","18 000CFA","Baskets Air force"
"1765137140-723","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548956_uploaded_image1_1759169555.jpg","Dakar, Sénégal","25 000CFA","Baskets Asic kayono"
"1765137140-724","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548965_uploaded_image1_1759169877.jpg","Dakar, Sénégal","20 000CFA","Chaussures New Balance 530"
"1765137140-725","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548962_uploaded_image1_1759169765.jpg","Dakar, Sénégal","17 000CFA","Sandales Dior Alpha"
"1765137140-726","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548942_uploaded_image1_1759169016.jpg","Dakar, Sénégal","27 000CFA","Chaussures Nike shox"
"1765137140-727","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548951_uploaded_image1_1759169363.jpg","Dakar, Sénégal","22 000CFA","Chaussures New Balance 740"
"1765137140-728","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548948_uploaded_image1_1759169257.jpg","Dakar, Sénégal","27 000CFA","Baskets Nike shox"
"1765137140-729","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548935_uploaded_image1_1759168746.jpg","Dakar, Sénégal","16 000CFA","Chaussures Af1"
"1765137140-730","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548937_uploaded_image1_1759168841.jpg","Dakar, Sénégal","20 000CFA","Chaussures Af1"
"1765137140-731","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548928_uploaded_image1_1759168475.jpg","Dakar, Sénégal","25 000CFA","Baskets Jordan 4"
"1765137140-732","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548932_uploaded_image1_1759168637.jpg","Dakar, Sénégal","13 000CFA","Chaussures Af1 authentique"
"1765137140-733","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548923_uploaded_image1_1759168249.jpg","Dakar, Sénégal","20 000CFA","Baskets Jordan 3 original"
"1765137140-734","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548919_uploaded_image1_1759168129.jpg","Dakar, Sénégal","22 000CFA","Baskets New Balance 740"
"1765137140-735","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548916_uploaded_image1_1759168020.jpg","Dakar, Sénégal","25 000CFA","Chaussures Asic gel Nyc original"
"1765137140-736","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548913_uploaded_image1_1759167875.jpg","Dakar, Sénégal","25 000CFA","Chaussures Asie  gel Nyc"
"1765137140-737","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548908_uploaded_image1_1759167685.jpg","Dakar, Sénégal","27 000CFA","Baskets New Balance 2000"
"1765137140-738","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548904_uploaded_image1_1759167399.jpg","Dakar, Sénégal","21 000CFA","Baskets Adidas samba"
"1765137140-739","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548901_uploaded_image1_1759167299.jpg","Dakar, Sénégal","25 000CFA","Chaussures Asic Gel 1130"
"1765137140-740","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548897_uploaded_image1_1759167093.jpg","Dakar, Sénégal","27 000CFA","Chaussures Nike vomero 5"
"1765137140-741","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548894_uploaded_image1_1759166877.jpg","Dakar, Sénégal","27 000CFA","Chaussures  Nike Alphafly 3"
"1765137140-742","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5548896_uploaded_image1_1759166973.jpg","Dakar, Sénégal","27 000CFA","Chaussures Nike vomero 5 original"
"1765137140-743","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5589248_uploaded_image1_1761315501.jpg","Point E, Dakar, Sénégal","15 000CFA","Chaussures  homme"
"1765137140-744","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5588338_uploaded_image1_1761263231.jpg","Dakar Plateau, Dakar, Sénégal","25 000CFA","Balenciaga"
"1765137140-745","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5586755_uploaded_image1_1761166890.jpg","Sicap Liberté, Dakar, Sénégal","9 500CFA","Chaussures homme"
"1765137140-746","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5583378_uploaded_image1_1760988854.jpg","Mbao, Dakar, Sénégal","20 000CFA","Chaussures pour homme"
"1765137140-747","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5582962_uploaded_image1_1760973522.jpg","HLM, Dakar, Sénégal","13 000CFA","Sandales en cuir"
"1765137140-748","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5582673_uploaded_image1_1760964398.jpg","Sicap foire, Dakar, Sénégal","5 000CFA","Chaussures pour homme"
"1765137140-749","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5582046_uploaded_image1_1760942525.jpg","Almadies, Dakar, Sénégal","6 000CFA","Tapettes homme"
"1765137140-750","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5581477_uploaded_image1_1760896170.jpg","Keur Massar, Sénégal","Prix sur demande","Chaussures homme"
"1765137140-751","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5581422_uploaded_image1_1760893237.jpg","Fann, Dakar, Sénégal","12 000CFA","Baskets Nike Air Max DN"
"1765137140-752","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5579068_uploaded_image1_1760724420.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Chaussures orthopédique"
"1765137140-753","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5576783_uploaded_image1_1760614360.jpg","Sacré-Coeur, Dakar, Sénégal","22 000CFA","Chaussures  homme"
"1765137140-754","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5576741_uploaded_image1_1760612021.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures homme"
"1765137140-755","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5532851_uploaded_image1_1758229466.jpg","Fass, Dakar, Sénégal","25 000CFA","Chaussures"
"1765137140-756","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://images.coinafrique.com/thumb_5530971_uploaded_image1_1758143063.jpg","Fass, Dakar, Sénégal","26 500CFA","Chaussures homme"
"1765137143-757","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5659605_uploaded_image1_1765061738.jpg","Dakar, Sénégal","25 000CFA","Louis vuitton alden"
"1765137143-758","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5658152_uploaded_image1_1764971196.jpg","Dakar, Sénégal","25 000CFA","Nike Air Max moto"
"1765137143-759","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5658154_uploaded_image1_1764971268.jpg","Dakar, Sénégal","25 000CFA","Nice Air Max"
"1765137143-760","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5658145_uploaded_image1_1764970934.jpg","Dakar, Sénégal","25 000CFA","Baskets Nike Air Max moto"
"1765137143-761","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656549_uploaded_image1_1764883907.jpg","Dakar, Sénégal","20 000CFA","Baskets Adidas samba"
"1765137143-762","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656541_uploaded_image1_1764883603.jpg","Dakar, Sénégal","22 000CFA","Baskets Fendi"
"1765137143-763","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://images.coinafrique.com/thumb_5656544_uploaded_image1_1764883707.jpg","Dakar, Sénégal","25 000CFA","Baskets Nike nocta"
